AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
4404,2513,Kavitha Deshmukh,19,1,A1
4405,2513,Mahesh Nayak,24,1,A2
4406,2514,Ganesh Reddy,47,1,A1
4407,2515,Mahesh Pujari,44,2,A1
4408,2516,Ramesh Hegde,33,1,A1
4409,2517,Suresh Kulkarni,26,1,A1
4410,2517,Ganesh Nayak,26,1,A2
4411,2518,Sunita Kulkarni,20,2,A1
4412,2518,Anitha Kumar,23,2,A2
4413,2519,Suresh Patil,43,1,A1
4414,2519,Vijay Reddy,34,1,A2
4415,2519,Anitha Patil,48,2,A3
4416,2520,Sunita Kulkarni,47,1,A1
4417,2520,Mahesh Hegde,19,1,A2
4418,2520,Sunita Pujari,31,1,A3
4419,2521,Manjunath Bhat,25,1,A1
4420,2522,Mahesh Nayak,33,2,A1
4421,2522,Ramesh Nayak,43,1,A2
4422,2522,Anitha Shetty,49,1,A3
4423,2523,Venkatesh Pujari,48,2,A1
4424,2524,Mahesh Nayak,19,1,A1
4425,2525,Kavitha Shetty,27,1,A1
4426,2525,Manjunath Bhat,48,1,A2
4427,2526,Manjunath Deshmukh,19,1,A1
4428,2526,Ramesh Patil,34,1,A2
4429,2527,Sunita Kumar,21,2,A1
4430,2528,Lakshmi Deshmukh,26,2,A1
4431,2528,Priya Pujari,47,1,A2
4432,2528,Suresh Deshmukh,35,1,A3
4433,2529,Sunita Gowda,30,1,A1
4434,2529,Vijay Gowda,34,1,A2
4435,2530,Anitha Rao,35,2,A1
4436,2530,Lakshmi Kumar,30,1,A2
4437,2530,Ramesh Kulkarni,50,1,A3
4438,2531,Venkatesh Hegde,41,1,A1
4439,2531,Suresh Rao,31,1,A2
4440,2532,Anitha Nayak,38,2,A1
4441,2532,Venkatesh Hegde,21,1,A2
4442,2532,Anitha Nayak,44,1,A3
4443,2533,Suresh Deshmukh,28,1,A1
4444,2533,Suresh Rao,30,1,A2
4445,2534,Ramesh Kumar,20,1,A1
4446,2535,Lakshmi Reddy,48,1,A1
4447,2536,Manjunath Shetty,40,1,A1
4448,2536,Manjunath Rao,35,2,A2
4449,2537,Priya Rao,26,2,A1
4450,2537,Vijay Rao,39,1,A2
4451,2537,Venkatesh Nayak,19,1,A3
4452,2538,Ramesh Rao,38,2,A1
4453,2538,Suresh Reddy,26,1,A2
4454,2539,Priya Gowda,48,1,A1
4455,2539,Priya Reddy,32,1,A2
4456,2540,Anitha Reddy,41,1,A1
4457,2540,Manjunath Kumar,41,1,A2
4458,2540,Sunita Patil,24,1,A3
4459,2541,Mahesh Kulkarni,42,1,A1
4460,2542,Priya Hegde,33,2,A1
4461,2543,Sunita Hegde,20,1,A1
4462,2543,Ramesh Kulkarni,20,1,A2
4463,2543,Venkatesh Kumar,33,2,A3
4464,2544,Vijay Pujari,41,1,A1
4465,2544,Suresh Pujari,47,1,A2
4466,2544,Priya Kulkarni,36,1,A3
4467,2545,Ganesh Gowda,21,1,A1
4468,2545,Kavitha Rao,32,1,A2
4469,2545,Ganesh Bhat,39,1,A3
4470,2546,Sunita Deshmukh,41,1,A1
4471,2547,Ramesh Hegde,35,1,A1
4472,2547,Manjunath Nayak,46,1,A2
4473,2548,Kavitha Kulkarni,46,1,A1
4474,2549,Vijay Reddy,47,1,A1
4475,2549,Sunita Kumar,36,1,A2
4476,2550,Sunita Shetty,23,2,A1
4477,2550,Vijay Bhat,20,1,A2
4478,2551,Manjunath Pujari,21,1,A1
4479,2551,Ganesh Reddy,39,1,A2
4480,2552,Suresh Nayak,42,1,A1
4481,2552,Anitha Kulkarni,50,1,A2
4482,2552,Suresh Nayak,33,1,A3
4483,2553,Anitha Gowda,23,2,A1
4484,2554,Kavitha Reddy,24,1,A1
4485,2555,Sunita Nayak,50,1,A1
4486,2556,Venkatesh Deshmukh,37,1,A1
4487,2557,Sunita Shetty,42,1,A1
4488,2557,Ramesh Nayak,48,1,A2
4489,2558,Vijay Kumar,41,1,A1
4490,2559,Ganesh Nayak,22,1,A1
4491,2559,Priya Kulkarni,41,1,A2
4492,2560,Manjunath Gowda,45,1,A1
4493,2561,Suresh Kulkarni,23,1,A1
4494,2562,Anitha Nayak,36,1,A1
4495,2562,Lakshmi Nayak,44,1,A2
4496,2562,Ramesh Gowda,33,2,A3
4497,2563,Ramesh Patil,50,1,A1
4498,2563,Anitha Reddy,22,2,A2
4499,2563,Ganesh Rao,25,1,A3
4500,2564,Kavitha Reddy,23,1,A1
4501,2564,Anitha Reddy,39,1,A2
4502,2565,Lakshmi Patil,36,1,A1
4503,2565,Sunita Bhat,19,2,A2
4504,2566,Ganesh Nayak,21,1,A1
4505,2566,Ramesh Gowda,29,2,A2
4506,2567,Suresh Rao,27,1,A1
4507,2567,Suresh Patil,41,1,A2
4508,2567,Sunita Kumar,24,2,A3
4509,2568,Mahesh Rao,46,1,A1
4510,2569,Suresh Shetty,29,2,A1
4511,2570,Mahesh Hegde,34,1,A1
4512,2570,Sunita Kulkarni,36,2,A2
4513,2570,Vijay Patil,36,1,A3
4514,2571,Suresh Shetty,42,2,A1
4515,2571,Ramesh Deshmukh,43,1,A2
4516,2571,Kavitha Rao,42,1,A3
4517,2572,Priya Deshmukh,48,1,A1
4518,2573,Lakshmi Bhat,44,2,A1
4519,2573,Kavitha Hegde,31,1,A2
4520,2574,Anitha Pujari,50,1,A1
4521,2575,Manjunath Reddy,27,2,A1
4522,2575,Mahesh Kulkarni,25,2,A2
4523,2575,Ramesh Nayak,20,1,A3
4524,2576,Sunita Kumar,23,2,A1
4525,2577,Kavitha Kumar,38,1,A1
4526,2577,Lakshmi Bhat,25,1,A2
4527,2577,Suresh Pujari,40,2,A3
4528,2578,Kavitha Hegde,46,1,A1
4529,2578,Manjunath Patil,25,2,A2
4530,2579,Priya Kumar,50,2,A1
4531,2580,Priya Reddy,33,1,A1
4532,2580,Venkatesh Pujari,36,1,A2
4533,2580,Ramesh Reddy,24,1,A3
4534,2581,Manjunath Deshmukh,45,1,A1
4535,2581,Lakshmi Nayak,37,1,A2
4536,2581,Lakshmi Kumar,40,1,A3
4537,2582,Venkatesh Patil,27,1,A1
4538,2582,Vijay Kulkarni,48,1,A2
4539,2582,Suresh Reddy,23,1,A3
4540,2583,Kavitha Shetty,28,1,A1
4541,2583,Kavitha Bhat,48,2,A2
4542,2584,Kavitha Pujari,40,1,A1
4543,2584,Anitha Shetty,44,2,A2
4544,2585,Mahesh Rao,28,1,A1
4545,2586,Ramesh Kumar,30,1,A1
4546,2586,Mahesh Rao,24,1,A2
4547,2586,Vijay Deshmukh,21,1,A3
4548,2587,Vijay Rao,40,1,A1
4549,2588,Ramesh Hegde,40,2,A1
4550,2588,Kavitha Kulkarni,50,2,A2
4551,2588,Suresh Rao,43,1,A3
4552,2589,Manjunath Rao,48,1,A1
4553,2589,Suresh Rao,50,2,A2
4554,2590,Sunita Bhat,36,2,A1
4555,2590,Venkatesh Pujari,20,1,A2
4556,2591,Suresh Nayak,37,1,A1
4557,2591,Kavitha Hegde,20,2,A2
4558,2591,Anitha Bhat,49,2,A3
4559,2592,Vijay Reddy,24,1,A1
4560,2592,Lakshmi Patil,20,1,A2
4561,2593,Ganesh Rao,50,1,A1
4562,2593,Manjunath Kumar,46,1,A2
4563,2593,Ganesh Kumar,19,1,A3
4564,2594,Anitha Kulkarni,23,2,A1
4565,2595,Anitha Pujari,42,2,A1
4566,2596,Suresh Gowda,25,2,A1
4567,2596,Priya Rao,44,1,A2
4568,2596,Manjunath Bhat,26,1,A3
4569,2597,Suresh Bhat,48,1,A1
4570,2598,Ramesh Gowda,32,1,A1
4571,2598,Suresh Rao,25,1,A2
4572,2598,Ganesh Kulkarni,24,2,A3
4573,2599,Mahesh Pujari,23,1,A1
4574,2600,Mahesh Patil,29,1,A1
4575,2601,Mahesh Patil,42,1,A1
4576,2601,Sunita Patil,35,2,A2
4577,2602,Lakshmi Rao,19,1,A1
4578,2602,Manjunath Patil,48,1,A2
4579,2602,Anitha Shetty,50,1,A3
4580,2603,Ramesh Gowda,49,1,A1
4581,2603,Mahesh Shetty,43,1,A2
4582,2603,Kavitha Rao,23,2,A3
4583,2604,Venkatesh Kumar,27,2,A1
4584,2604,Ramesh Shetty,26,1,A2
4585,2604,Ramesh Gowda,50,1,A3
4586,2605,Sunita Reddy,19,1,A1
4587,2606,Suresh Kumar,30,1,A1
4588,2607,Mahesh Shetty,29,1,A1
4589,2608,Lakshmi Kulkarni,27,1,A1
4590,2608,Ganesh Rao,26,1,A2
4591,2609,Vijay Patil,39,1,A1
4592,2609,Lakshmi Nayak,33,1,A2
4593,2609,Ramesh Gowda,40,2,A3
4594,2610,Ganesh Reddy,38,1,A1
4595,2611,Lakshmi Kumar,48,2,A1
4596,2611,Kavitha Rao,21,2,A2
4597,2612,Priya Patil,39,1,A1
4598,2613,Suresh Gowda,45,1,A1
4599,2614,Lakshmi Patil,40,1,A1
4600,2615,Sunita Kulkarni,35,1,A1
4601,2616,Venkatesh Deshmukh,50,1,A1
4602,2616,Priya Bhat,27,2,A2
4603,2616,Ganesh Rao,35,2,A3
4604,2617,Sunita Rao,32,1,A1
4605,2618,Priya Nayak,43,1,A1
4606,2619,Ramesh Gowda,22,2,A1
4607,2619,Lakshmi Shetty,32,1,A2
4608,2620,Ganesh Shetty,49,1,A1
4609,2621,Vijay Reddy,44,2,A1
4610,2622,Kavitha Nayak,22,1,A1
4611,2623,Kavitha Gowda,39,2,A1
4612,2624,Mahesh Nayak,24,1,A1
4613,2624,Anitha Gowda,19,2,A2
4614,2624,Sunita Kumar,23,1,A3
4615,2625,Vijay Patil,49,2,A1
4616,2626,Lakshmi Kumar,23,1,A1
4617,2627,Suresh Kumar,33,1,A1
4618,2628,Suresh Bhat,39,2,A1
4619,2629,Lakshmi Gowda,37,2,A1
4620,2629,Vijay Kumar,35,1,A2
4621,2629,Priya Kumar,25,1,A3
4622,2630,Ganesh Shetty,34,1,A1
4623,2630,Anitha Pujari,29,1,A2
4624,2630,Manjunath Reddy,22,1,A3
4625,2631,Priya Gowda,35,1,A1
4626,2631,Suresh Kumar,36,1,A2
4627,2631,Anitha Patil,39,1,A3
4628,2632,Lakshmi Shetty,32,1,A1
4629,2633,Venkatesh Reddy,45,2,A1
4630,2633,Lakshmi Rao,48,1,A2
4631,2634,Venkatesh Deshmukh,33,1,A1
4632,2634,Mahesh Nayak,36,1,A2
4633,2634,Priya Rao,22,1,A3
4634,2635,Ramesh Kumar,39,1,A1
4635,2635,Priya Shetty,19,1,A2
4636,2636,Suresh Shetty,30,1,A1
4637,2637,Kavitha Reddy,45,1,A1
4638,2637,Anitha Rao,46,2,A2
4639,2637,Anitha Nayak,31,1,A3
4640,2638,Suresh Rao,38,1,A1
4641,2638,Kavitha Reddy,44,1,A2
4642,2639,Ramesh Reddy,37,1,A1
4643,2640,Manjunath Deshmukh,38,1,A1
4644,2640,Venkatesh Gowda,42,1,A2
4645,2640,Ganesh Shetty,27,1,A3
4646,2641,Mahesh Patil,41,1,A1
4647,2641,Sunita Hegde,44,2,A2
4648,2642,Ramesh Nayak,28,2,A1
4649,2642,Sunita Nayak,50,2,A2
4650,2642,Lakshmi Shetty,30,1,A3
4651,2643,Lakshmi Nayak,25,1,A1
4652,2644,Kavitha Reddy,49,1,A1
4653,2645,Priya Kulkarni,36,1,A1
4654,2646,Sunita Nayak,31,1,A1
4655,2647,Priya Nayak,19,1,A1
4656,2648,Kavitha Nayak,44,2,A1
4657,2649,Mahesh Deshmukh,35,2,A1
4658,2649,Mahesh Reddy,19,1,A2
4659,2649,Kavitha Bhat,37,1,A3
4660,2650,Venkatesh Pujari,30,2,A1
4661,2650,Lakshmi Reddy,29,1,A2
4662,2651,Priya Deshmukh,22,2,A1
4663,2651,Kavitha Gowda,38,2,A2
4664,2651,Suresh Shetty,31,1,A3
4665,2652,Suresh Nayak,46,1,A1
4666,2652,Priya Pujari,42,1,A2
4667,2653,Vijay Shetty,29,2,A1
4668,2654,Venkatesh Bhat,28,1,A1
4669,2655,Venkatesh Deshmukh,38,1,A1
4670,2656,Ramesh Kulkarni,31,2,A1
4671,2656,Mahesh Hegde,25,1,A2
4672,2657,Suresh Kulkarni,38,2,A1
4673,2658,Priya Gowda,28,1,A1
4674,2659,Mahesh Hegde,32,1,A1
4675,2660,Kavitha Nayak,38,1,A1
4676,2660,Manjunath Bhat,30,1,A2
4677,2661,Mahesh Hegde,21,1,A1
4678,2661,Kavitha Gowda,42,2,A2
4679,2661,Kavitha Gowda,37,2,A3
4680,2662,Lakshmi Nayak,31,1,A1
4681,2662,Manjunath Gowda,24,1,A2
4682,2663,Ramesh Hegde,48,1,A1
4683,2663,Ramesh Reddy,20,1,A2
4684,2663,Ramesh Patil,43,2,A3
4685,2664,Priya Deshmukh,33,1,A1
4686,2664,Manjunath Deshmukh,36,1,A2
4687,2664,Mahesh Nayak,43,1,A3
4688,2665,Venkatesh Hegde,47,1,A1
4689,2666,Lakshmi Shetty,49,1,A1
4690,2666,Manjunath Gowda,29,1,A2
4691,2666,Sunita Rao,32,1,A3
4692,2667,Anitha Bhat,27,1,A1
4693,2667,Ganesh Pujari,36,2,A2
4694,2667,Vijay Hegde,42,1,A3
4695,2668,Venkatesh Reddy,20,1,A1
4696,2669,Ramesh Bhat,47,1,A1
4697,2670,Priya Deshmukh,33,1,A1
4698,2670,Kavitha Hegde,27,1,A2
4699,2670,Ramesh Shetty,33,1,A3
4700,2671,Sunita Pujari,40,1,A1
4701,2671,Sunita Gowda,44,1,A2
4702,2672,Kavitha Bhat,37,1,A1
4703,2673,Manjunath Gowda,46,1,A1
4704,2674,Vijay Rao,40,1,A1
4705,2674,Ganesh Deshmukh,47,1,A2
4706,2674,Kavitha Bhat,38,2,A3
4707,2675,Kavitha Kulkarni,44,2,A1
4708,2675,Priya Kumar,48,1,A2
4709,2676,Sunita Shetty,46,1,A1
4710,2677,Mahesh Patil,40,2,A1
4711,2678,Vijay Bhat,38,1,A1
4712,2679,Anitha Shetty,32,2,A1
4713,2679,Lakshmi Hegde,39,1,A2
4714,2679,Lakshmi Deshmukh,48,1,A3
4715,2680,Sunita Kulkarni,25,1,A1
4716,2681,Mahesh Gowda,30,2,A1
4717,2682,Sunita Kulkarni,45,1,A1
4718,2683,Manjunath Patil,44,1,A1
4719,2683,Priya Pujari,50,1,A2
4720,2684,Suresh Gowda,27,2,A1
4721,2684,Venkatesh Rao,44,2,A2
4722,2684,Manjunath Rao,28,1,A3
4723,2685,Ganesh Hegde,46,1,A1
4724,2685,Priya Kumar,38,1,A2
4725,2686,Lakshmi Bhat,36,1,A1
4726,2686,Ramesh Hegde,30,1,A2
4727,2686,Suresh Kumar,47,2,A3
4728,2687,Ganesh Kumar,46,1,A1
4729,2687,Vijay Patil,34,2,A2
4730,2688,Manjunath Reddy,23,1,A1
4731,2688,Manjunath Patil,31,2,A2
4732,2688,Lakshmi Gowda,45,2,A3
4733,2689,Anitha Pujari,49,1,A1
4734,2689,Ganesh Kulkarni,36,2,A2
4735,2690,Venkatesh Rao,34,1,A1
4736,2691,Ramesh Pujari,49,1,A1
4737,2692,Sunita Hegde,24,2,A1
4738,2693,Sunita Hegde,35,1,A1
4739,2693,Priya Reddy,30,1,A2
4740,2694,Ganesh Kumar,21,1,A1
4741,2695,Anitha Reddy,31,1,A1
4742,2696,Vijay Nayak,27,1,A1
4743,2696,Sunita Kulkarni,36,1,A2
4744,2696,Venkatesh Rao,40,1,A3
4745,2697,Kavitha Kumar,48,2,A1
4746,2697,Vijay Gowda,32,2,A2
4747,2697,Kavitha Kulkarni,27,1,A3
4748,2698,Sunita Nayak,49,1,A1
4749,2698,Kavitha Gowda,27,1,A2
4750,2699,Vijay Reddy,31,1,A1
4751,2700,Sunita Pujari,47,1,A1
4752,2701,Lakshmi Kulkarni,19,1,A1
4753,2701,Manjunath Kulkarni,25,1,A2
4754,2701,Vijay Reddy,50,1,A3
4755,2702,Venkatesh Deshmukh,22,2,A1
4756,2703,Kavitha Nayak,41,2,A1
4757,2704,Kavitha Kumar,34,2,A1
4758,2704,Ramesh Hegde,47,1,A2
4759,2705,Manjunath Gowda,45,1,A1
4760,2706,Vijay Kulkarni,24,2,A1
4761,2706,Ganesh Gowda,39,1,A2
4762,2706,Sunita Shetty,43,1,A3
4763,2707,Venkatesh Bhat,25,1,A1
4764,2707,Ramesh Kulkarni,50,1,A2
4765,2707,Anitha Bhat,34,1,A3
4766,2708,Manjunath Hegde,28,1,A1
4767,2708,Manjunath Bhat,33,2,A2
4768,2708,Ganesh Patil,24,1,A3
4769,2709,Venkatesh Reddy,28,1,A1
4770,2710,Manjunath Nayak,49,1,A1
4771,2711,Lakshmi Pujari,29,1,A1
4772,2711,Vijay Rao,25,2,A2
4773,2711,Lakshmi Kumar,41,1,A3
4774,2712,Anitha Patil,50,1,A1
4775,2712,Anitha Bhat,41,1,A2
4776,2713,Anitha Bhat,42,1,A1
4777,2713,Mahesh Shetty,46,1,A2
4778,2714,Ganesh Deshmukh,38,1,A1
4779,2714,Lakshmi Gowda,39,1,A2
4780,2715,Priya Reddy,39,2,A1
4781,2716,Lakshmi Deshmukh,50,1,A1
4782,2717,Vijay Pujari,19,1,A1
4783,2717,Ganesh Deshmukh,23,1,A2
4784,2717,Lakshmi Nayak,29,1,A3
4785,2718,Manjunath Patil,35,1,A1
4786,2718,Lakshmi Rao,23,1,A2
4787,2718,Mahesh Gowda,22,2,A3
4788,2719,Lakshmi Pujari,41,1,A1
4789,2719,Lakshmi Patil,39,1,A2
4790,2719,Vijay Rao,45,1,A3
4791,2720,Suresh Pujari,21,1,A1
4792,2720,Manjunath Deshmukh,21,1,A2
4793,2720,Manjunath Nayak,28,1,A3
4794,2721,Kavitha Nayak,23,1,A1
4795,2722,Sunita Kumar,49,1,A1
4796,2723,Ganesh Shetty,49,2,A1
4797,2724,Suresh Kulkarni,33,1,A1
4798,2724,Mahesh Gowda,35,1,A2
4799,2724,Vijay Shetty,24,2,A3
4800,2725,Lakshmi Bhat,45,1,A1
4801,2725,Kavitha Nayak,38,1,A2
4802,2725,Kavitha Shetty,30,1,A3
4803,2726,Mahesh Shetty,26,1,A1
4804,2727,Priya Bhat,48,2,A1
4805,2728,Sunita Kulkarni,21,1,A1
4806,2729,Sunita Gowda,33,1,A1
4807,2729,Manjunath Patil,42,2,A2
4808,2729,Ganesh Kumar,35,1,A3
4809,2730,Lakshmi Rao,50,1,A1
4810,2730,Ganesh Kulkarni,29,2,A2
4811,2731,Manjunath Patil,41,1,A1
4812,2731,Ganesh Kumar,30,1,A2
4813,2731,Venkatesh Gowda,37,1,A3
4814,2732,Mahesh Pujari,43,1,A1
4815,2733,Suresh Reddy,44,2,A1
4816,2733,Suresh Kulkarni,47,1,A2
4817,2733,Kavitha Kumar,30,1,A3
4818,2734,Lakshmi Hegde,30,1,A1
4819,2735,Anitha Hegde,23,2,A1
4820,2735,Anitha Kumar,45,2,A2
4821,2736,Ramesh Bhat,37,2,A1
4822,2736,Ganesh Pujari,40,2,A2
4823,2736,Manjunath Deshmukh,46,1,A3
4824,2737,Sunita Kumar,50,1,A1
4825,2737,Suresh Rao,50,1,A2
4826,2737,Anitha Bhat,44,2,A3
4827,2738,Lakshmi Patil,33,1,A1
4828,2739,Kavitha Reddy,29,2,A1
4829,2740,Suresh Pujari,19,2,A1
4830,2740,Ramesh Bhat,48,2,A2
4831,2740,Priya Reddy,45,2,A3
4832,2741,Ramesh Patil,46,2,A1
4833,2741,Suresh Deshmukh,50,1,A2
4834,2742,Manjunath Reddy,44,2,A1
4835,2743,Ramesh Kumar,25,2,A1
4836,2743,Lakshmi Hegde,28,2,A2
4837,2744,Manjunath Nayak,45,1,A1
4838,2744,Anitha Gowda,21,1,A2
4839,2745,Mahesh Nayak,35,1,A1
4840,2745,Priya Kulkarni,43,1,A2
4841,2745,Anitha Patil,22,1,A3
4842,2746,Ramesh Rao,33,1,A1
4843,2746,Priya Patil,33,1,A2
4844,2746,Ganesh Deshmukh,46,2,A3
4845,2747,Ganesh Kulkarni,45,1,A1
4846,2747,Sunita Kumar,19,1,A2
4847,2748,Manjunath Hegde,22,2,A1
4848,2748,Ramesh Shetty,41,1,A2
4849,2748,Venkatesh Deshmukh,37,1,A3
4850,2749,Venkatesh Deshmukh,36,1,A1
4851,2749,Manjunath Rao,25,2,A2
4852,2750,Priya Rao,40,1,A1
4853,2750,Mahesh Pujari,33,1,A2
4854,2751,Mahesh Kumar,23,2,A1
4855,2751,Manjunath Shetty,19,1,A2
4856,2752,Venkatesh Bhat,24,1,A1
4857,2753,Priya Bhat,24,1,A1
4858,2753,Priya Kulkarni,48,1,A2
4859,2753,Sunita Bhat,38,1,A3
4860,2754,Lakshmi Pujari,43,2,A1
4861,2755,Anitha Bhat,39,1,A1
4862,2756,Anitha Nayak,21,1,A1
4863,2756,Priya Gowda,29,1,A2
4864,2756,Ganesh Bhat,28,1,A3
4865,2757,Vijay Hegde,19,1,A1
4866,2758,Venkatesh Patil,44,1,A1
4867,2759,Ganesh Bhat,31,2,A1
4868,2759,Vijay Deshmukh,27,1,A2
4869,2760,Lakshmi Rao,30,2,A1
4870,2760,Sunita Reddy,33,1,A2
4871,2761,Ganesh Pujari,42,1,A1
4872,2761,Ramesh Hegde,19,1,A2
4873,2762,Ganesh Kulkarni,45,1,A1
4874,2762,Lakshmi Kulkarni,47,1,A2
4875,2763,Mahesh Shetty,41,1,A1
4876,2763,Vijay Kumar,42,2,A2
4877,2763,Ganesh Shetty,41,1,A3
4878,2764,Venkatesh Kulkarni,43,1,A1
4879,2764,Vijay Kumar,23,2,A2
4880,2764,Ramesh Shetty,46,1,A3
4881,2765,Venkatesh Reddy,37,2,A1
4882,2765,Sunita Patil,32,1,A2
4883,2765,Anitha Shetty,30,2,A3
4884,2766,Manjunath Pujari,25,1,A1
4885,2766,Anitha Hegde,39,1,A2
4886,2767,Lakshmi Pujari,27,2,A1
4887,2768,Suresh Patil,20,1,A1
4888,2768,Manjunath Bhat,24,1,A2
4889,2768,Vijay Nayak,50,1,A3
4890,2769,Ramesh Kumar,34,1,A1
4891,2769,Suresh Bhat,46,2,A2
4892,2769,Kavitha Rao,44,1,A3
4893,2770,Kavitha Gowda,32,2,A1
4894,2771,Sunita Deshmukh,26,1,A1
4895,2772,Mahesh Deshmukh,35,1,A1
4896,2773,Lakshmi Shetty,38,1,A1
4897,2773,Vijay Kulkarni,37,1,A2
4898,2773,Sunita Deshmukh,40,1,A3
4899,2774,Lakshmi Patil,31,2,A1
4900,2775,Suresh Rao,28,1,A1
4901,2776,Priya Nayak,48,1,A1
4902,2777,Kavitha Gowda,21,1,A1
4903,2777,Vijay Kumar,49,2,A2
4904,2777,Sunita Deshmukh,26,2,A3
4905,2778,Ramesh Shetty,35,1,A1
4906,2779,Kavitha Reddy,25,1,A1
4907,2780,Lakshmi Kulkarni,30,1,A1
4908,2780,Mahesh Pujari,45,2,A2
4909,2781,Sunita Patil,38,1,A1
4910,2781,Priya Rao,21,1,A2
4911,2782,Venkatesh Rao,36,1,A1
4912,2782,Venkatesh Reddy,33,2,A2
4913,2782,Lakshmi Rao,46,1,A3
4914,2783,Vijay Rao,35,1,A1
4915,2783,Anitha Shetty,47,2,A2
4916,2783,Suresh Rao,43,1,A3
4917,2784,Manjunath Shetty,23,1,A1
4918,2785,Vijay Reddy,25,2,A1
4919,2785,Vijay Nayak,25,1,A2
4920,2786,Ganesh Bhat,46,1,A1
4921,2786,Suresh Pujari,32,1,A2
4922,2786,Kavitha Shetty,37,1,A3
4923,2787,Mahesh Pujari,33,2,A1
4924,2788,Ramesh Nayak,48,2,A1
4925,2789,Suresh Gowda,42,1,A1
4926,2790,Suresh Shetty,28,2,A1
4927,2791,Kavitha Hegde,30,1,A1
4928,2792,Suresh Kumar,26,1,A1
4929,2792,Kavitha Gowda,40,1,A2
4930,2793,Vijay Pujari,34,1,A1
4931,2793,Suresh Nayak,23,2,A2
4932,2793,Venkatesh Pujari,25,1,A3
4933,2794,Priya Hegde,22,1,A1
4934,2794,Kavitha Nayak,24,1,A2
4935,2794,Suresh Nayak,49,1,A3
4936,2795,Ganesh Nayak,35,1,A1
4937,2795,Priya Bhat,38,1,A2
4938,2795,Sunita Deshmukh,32,2,A3
4939,2796,Priya Deshmukh,22,2,A1
4940,2797,Lakshmi Kumar,47,1,A1
4941,2797,Lakshmi Hegde,25,2,A2
4942,2798,Ganesh Bhat,44,1,A1
4943,2798,Vijay Bhat,29,1,A2
4944,2798,Vijay Rao,33,1,A3
4945,2799,Venkatesh Nayak,32,1,A1
4946,2799,Ganesh Bhat,48,1,A2
4947,2800,Sunita Reddy,20,1,A1
4948,2800,Priya Rao,23,1,A2
4949,2800,Sunita Hegde,19,2,A3
4950,2801,Ganesh Patil,30,1,A1
4951,2801,Ganesh Patil,44,1,A2
4952,2801,Manjunath Nayak,23,1,A3
4953,2802,Ramesh Rao,36,2,A1
4954,2803,Manjunath Patil,25,1,A1
4955,2804,Manjunath Gowda,38,1,A1
4956,2805,Ramesh Pujari,42,1,A1
4957,2805,Mahesh Reddy,44,2,A2
4958,2806,Kavitha Rao,47,1,A1
4959,2807,Anitha Deshmukh,34,1,A1
4960,2807,Priya Gowda,38,1,A2
4961,2807,Priya Kumar,35,1,A3
4962,2808,Suresh Patil,30,1,A1
4963,2808,Venkatesh Bhat,25,2,A2
4964,2808,Priya Patil,27,1,A3
4965,2809,Ramesh Kulkarni,40,1,A1
4966,2810,Lakshmi Gowda,31,1,A1
4967,2810,Sunita Kulkarni,39,1,A2
4968,2811,Mahesh Nayak,40,1,A1
4969,2812,Ramesh Rao,45,1,A1
4970,2812,Suresh Kulkarni,48,1,A2
4971,2812,Ganesh Reddy,46,2,A3
4972,2813,Ramesh Kumar,47,1,A1
4973,2814,Manjunath Pujari,50,1,A1
4974,2815,Manjunath Hegde,25,1,A1
4975,2815,Manjunath Kulkarni,22,1,A2
4976,2816,Vijay Kumar,37,2,A1
4977,2817,Vijay Patil,50,1,A1
4978,2817,Mahesh Pujari,50,1,A2
4979,2817,Venkatesh Pujari,21,1,A3
4980,2818,Suresh Nayak,20,2,A1
4981,2818,Venkatesh Gowda,21,2,A2
4982,2818,Kavitha Rao,35,2,A3
4983,2819,Anitha Bhat,49,2,A1
4984,2820,Vijay Bhat,40,1,A1
4985,2821,Kavitha Rao,48,1,A1
4986,2821,Vijay Patil,23,1,A2
4987,2822,Kavitha Bhat,48,1,A1
4988,2822,Sunita Patil,45,1,A2
4989,2823,Mahesh Rao,40,1,A1
4990,2823,Suresh Pujari,48,2,A2
4991,2823,Manjunath Kulkarni,39,1,A3
4992,2824,Mahesh Rao,49,2,A1
4993,2824,Suresh Deshmukh,48,1,A2
4994,2825,Venkatesh Pujari,44,1,A1
4995,2825,Venkatesh Kumar,21,1,A2
4996,2825,Ganesh Nayak,43,1,A3
4997,2826,Priya Hegde,33,1,A1
4998,2826,Lakshmi Patil,47,1,A2
4999,2827,Ramesh Bhat,41,2,A1
5000,2828,Priya Kumar,26,1,A1
5001,2828,Mahesh Nayak,36,1,A2
5002,2829,Venkatesh Reddy,21,1,A1
5003,2830,Suresh Bhat,26,1,A1
5004,2831,Vijay Hegde,49,1,A1
5005,2832,Kavitha Shetty,33,2,A1
5006,2832,Priya Nayak,26,1,A2
5007,2832,Lakshmi Reddy,23,1,A3
5008,2833,Manjunath Nayak,49,1,A1
5009,2834,Suresh Nayak,32,1,A1
5010,2835,Vijay Pujari,42,2,A1
5011,2835,Kavitha Pujari,41,1,A2
5012,2835,Ganesh Pujari,36,1,A3
5013,2836,Sunita Rao,27,1,A1
5014,2837,Suresh Kumar,37,2,A1
5015,2838,Anitha Kulkarni,34,2,A1
5016,2838,Suresh Rao,22,1,A2
